Date,Open,High,Low,Close,Adj Close,Volume
2014-12-30,26600.0,26700.0,26420.0,26540.0,21626.583984375,10649100
2015-01-02,26800.0,26800.0,26540.0,26600.0,21675.47265625,8774950
2015-01-05,26720.0,26720.0,26260.0,26660.0,21724.365234375,10139500
2015-01-06,26300.0,26340.0,25760.0,25900.0,21105.068359375,15235500
2015-01-07,25880.0,26220.0,25640.0,26140.0,21300.630859375,14322750
2015-01-08,26780.0,26780.0,26200.0,26280.0,21414.716796875,14477600
2015-01-09,26280.0,26440.0,26280.0,26280.0,21414.716796875,9312400
2015-01-12,26260.0,26380.0,26020.0,26320.0,21447.3125,8325400
2015-01-13,26280.0,26800.0,26000.0,26780.0,21822.150390625,12293400
2015-01-14,26780.0,27100.0,26700.0,26900.0,21919.93359375,14332250
2015-01-15,26900.0,26980.0,26580.0,26680.0,21740.6640625,14103900
2015-01-16,26680.0,26680.0,26260.0,26320.0,21447.3125,13568500
2015-01-19,26580.0,26980.0,26400.0,26860.0,21887.34375,6672950
2015-01-20,27000.0,27440.0,26900.0,27440.0,22359.958984375,13278050
2015-01-21,27340.0,27900.0,27200.0,27900.0,22734.80078125,16612650
2015-01-22,27960.0,27980.0,27560.0,27560.0,22457.744140625,17957700
2015-01-23,28000.0,28000.0,27540.0,27720.0,22588.12109375,12858750
2015-01-26,27500.0,27900.0,27280.0,27780.0,22637.015625,10153500
2015-01-27,27500.0,28000.0,27480.0,28000.0,22816.291015625,9957200
2015-01-28,27720.0,27800.0,27480.0,27560.0,22457.744140625,10831500
2015-01-29,27360.0,27900.0,27140.0,27200.0,22164.3984375,13702250
2015-01-30,27200.0,27540.0,27200.0,27300.0,22245.884765625,16110000
2015-02-02,27300.0,27540.0,27120.0,27360.0,22294.775390625,10521000
2015-02-03,27600.0,27600.0,27180.0,27320.0,22262.17578125,5654400
2015-02-04,27500.0,27620.0,27180.0,27180.0,22148.09375,9328900
2015-02-05,27180.0,27380.0,26920.0,27160.0,22131.806640625,6770400
2015-02-06,26920.0,27480.0,26720.0,27440.0,22359.958984375,8005050
2015-02-09,27200.0,27980.0,27140.0,27900.0,22734.80078125,8693500
2015-02-10,28000.0,28000.0,27540.0,27560.0,22457.744140625,6519350
2015-02-11,27480.0,27480.0,27080.0,27100.0,22082.91015625,9973800
2015-02-12,26800.0,27160.0,26620.0,26880.0,21903.63671875,10748200
2015-02-13,27200.0,27220.0,26900.0,27220.0,22180.6953125,6522900
2015-02-16,27360.0,27480.0,27220.0,27480.0,22392.5625,6226500
2015-02-17,27480.0,27540.0,27280.0,27540.0,22441.451171875,5745000
2015-02-23,27560.0,27800.0,27320.0,27340.0,22278.4765625,15301800
2015-02-24,27700.0,27780.0,27280.0,27340.0,22278.4765625,10863250
2015-02-25,27600.0,27700.0,27460.0,27580.0,22474.048828125,8374250
2015-02-26,27580.0,27600.0,27360.0,27500.0,22408.853515625,8179150
2015-02-27,27500.0,27520.0,27140.0,27140.0,22115.50390625,13009400
2015-03-02,27500.0,28460.0,27340.0,28460.0,23191.12890625,21805600
2015-03-03,28700.0,28740.0,28120.0,28360.0,23109.63671875,13748800
2015-03-04,28220.0,28800.0,28200.0,28740.0,23419.29296875,11603100
2015-03-05,28780.0,28860.0,28340.0,28440.0,23174.830078125,9615600
2015-03-06,28280.0,28980.0,28120.0,28840.0,23500.775390625,11733500
2015-03-09,28800.0,28800.0,28400.0,28400.0,23142.236328125,7814600
2015-03-10,28680.0,28860.0,28400.0,28420.0,23158.533203125,10419850
2015-03-11,28380.0,29580.0,28360.0,29480.0,24022.2890625,21108650
2015-03-12,29200.0,29460.0,28940.0,28940.0,23582.263671875,19153200
2015-03-13,29220.0,29580.0,29100.0,29140.0,23745.234375,9413100
2015-03-16,29160.0,29740.0,29100.0,29400.0,23957.10546875,8974550
2015-03-17,29400.0,30000.0,29200.0,29940.0,24397.130859375,13661150
2015-03-18,29920.0,30120.0,29720.0,30060.0,24494.9140625,12464350
2015-03-19,30200.0,30200.0,29400.0,29400.0,23957.10546875,13225800
2015-03-20,29500.0,29600.0,29200.0,29280.0,23859.3203125,12704950
2015-03-23,29240.0,29480.0,29160.0,29340.0,23908.20703125,8122900
2015-03-24,29100.0,29560.0,29100.0,29520.0,24054.88671875,9113150
2015-03-25,29740.0,29760.0,29440.0,29700.0,24201.560546875,9369050
2015-03-26,29000.0,29120.0,28420.0,28420.0,23158.533203125,21005950
2015-03-27,28300.0,28960.0,28300.0,28420.0,23158.533203125,16065800
2015-03-30,28500.0,28680.0,28240.0,28560.0,23272.611328125,8955500
2015-03-31,28980.0,29040.0,28600.0,28820.0,23484.474609375,9842650
2015-04-01,28740.0,28740.0,28400.0,28460.0,23191.12890625,7266050
2015-04-02,28680.0,28800.0,28460.0,28680.0,23370.3984375,6903400
2015-04-03,28680.0,28800.0,28400.0,28680.0,23370.3984375,6270150
2015-04-06,28860.0,29800.0,28700.0,29400.0,23957.10546875,10582600
2015-04-07,29560.0,29700.0,29240.0,29240.0,23826.720703125,9526050
2015-04-08,29400.0,29700.0,29200.0,29580.0,24103.77734375,7773400
2015-04-09,29400.0,29780.0,29400.0,29660.0,24168.962890625,9107550
2015-04-10,29600.0,29880.0,29560.0,29800.0,24283.0546875,9960100
2015-04-13,29580.0,29820.0,29360.0,29580.0,24103.77734375,10293300
2015-04-14,29700.0,29700.0,29300.0,29480.0,24022.2890625,9429750
2015-04-15,29200.0,29400.0,28540.0,28920.0,23565.97265625,13551050
2015-04-16,29240.0,29540.0,28940.0,29540.0,24071.185546875,10762350
2015-04-17,29540.0,29560.0,28940.0,29000.0,23631.158203125,10172300
2015-04-20,28920.0,28960.0,28460.0,28600.0,23305.20703125,12394900
2015-04-21,28420.0,28900.0,28400.0,28880.0,23533.373046875,11852650
2015-04-22,28880.0,29460.0,28720.0,29220.0,23810.4296875,12655550
2015-04-23,29400.0,29400.0,28800.0,29020.0,23647.455078125,9245150
2015-04-24,28980.0,29100.0,28000.0,28200.0,22979.26171875,19089900
2015-04-27,28200.0,28220.0,27500.0,27900.0,22734.80078125,16517150
2015-04-28,27800.0,28000.0,27180.0,27320.0,22262.17578125,15697300
2015-04-29,27340.0,27880.0,27280.0,27700.0,22571.826171875,10895650
2015-04-30,27700.0,28360.0,27580.0,28200.0,22979.26171875,18352850
2015-05-04,28140.0,28460.0,27940.0,28000.0,22816.291015625,8283700
2015-05-06,27800.0,27820.0,27120.0,27240.0,22196.98828125,13270500
2015-05-07,27240.0,27500.0,27080.0,27400.0,22327.369140625,10257400
2015-05-08,27320.0,27400.0,26760.0,26760.0,21805.85546875,9488100
2015-05-11,27200.0,27200.0,26720.0,26720.0,21773.2578125,9640450
2015-05-12,26900.0,27060.0,26480.0,26620.0,21691.76953125,10633200
2015-05-13,26980.0,26980.0,26520.0,26660.0,21724.365234375,9877250
2015-05-14,26820.0,26860.0,26560.0,26800.0,21838.44921875,8488500
2015-05-15,27100.0,27120.0,26420.0,26520.0,21610.283203125,8922350
2015-05-18,26700.0,26700.0,26180.0,26400.0,21512.501953125,9626850
2015-05-19,26420.0,27100.0,26140.0,26760.0,21805.85546875,8680900
2015-05-20,26980.0,27400.0,26820.0,27320.0,22262.17578125,10291450
2015-05-21,27420.0,27440.0,26880.0,27040.0,22034.017578125,7210600
2015-05-22,27060.0,27060.0,26700.0,27000.0,22001.419921875,8195800
2015-05-26,27320.0,27380.0,26720.0,27240.0,22196.98828125,10034150
2015-05-27,27200.0,27320.0,26260.0,26280.0,21414.716796875,17265450
2015-05-28,26340.0,26420.0,26020.0,26180.0,21333.228515625,15048150
2015-05-29,26400.0,26420.0,25940.0,26140.0,21300.630859375,17380750
2015-06-01,26000.0,26020.0,25760.0,25820.0,21039.87890625,10921950
2015-06-02,26000.0,26060.0,25760.0,26060.0,21235.447265625,8757550
2015-06-03,26060.0,26320.0,25300.0,25460.0,20746.52734375,11769400
2015-06-04,26300.0,26820.0,26100.0,26740.0,21789.5625,19411950
2015-06-05,26500.0,27100.0,26400.0,26820.0,21854.74609375,9828150
2015-06-08,26900.0,26940.0,26260.0,26280.0,21414.716796875,10118950
2015-06-09,26000.0,26200.0,25360.0,25640.0,20893.203125,13735250
2015-06-10,25640.0,25880.0,25240.0,25240.0,20567.2578125,12501700
2015-06-11,25260.0,25480.0,25060.0,25140.0,20485.771484375,15314050
2015-06-12,25560.0,25740.0,25280.0,25540.0,20811.71875,11741500
2015-06-15,25100.0,25480.0,25100.0,25400.0,20697.634765625,8067800
2015-06-16,25400.0,25480.0,24900.0,25100.0,20453.177734375,12767600
2015-06-17,25000.0,25320.0,24800.0,25080.0,20436.876953125,9452300
2015-06-18,25180.0,25580.0,25020.0,25300.0,20616.14453125,8247600
2015-06-19,25320.0,25560.0,25200.0,25320.0,20632.4453125,7094750
2015-06-22,25820.0,25920.0,25520.0,25620.0,20876.904296875,6370900
2015-06-23,26180.0,26560.0,25820.0,26420.0,21528.796875,10159000
2015-06-24,26000.0,26220.0,25820.0,26040.0,21219.1484375,10198000
2015-06-25,25800.0,26060.0,25380.0,25380.0,20681.3359375,10695800
2015-06-26,25040.0,25800.0,25040.0,25560.0,20828.013671875,10347500
2015-06-29,25380.0,25700.0,25120.0,25620.0,20893.25390625,11519950
2015-06-30,25520.0,25700.0,25320.0,25360.0,20681.224609375,9870350
2015-07-01,25360.0,26040.0,25180.0,25900.0,21121.595703125,8324900
2015-07-02,25720.0,26080.0,25700.0,25980.0,21186.833984375,8223000
2015-07-03,25740.0,25880.0,25340.0,25360.0,20681.224609375,7130200
2015-07-06,25060.0,25200.0,24460.0,24600.0,20061.435546875,10099950
2015-07-07,24400.0,25180.0,24400.0,24800.0,20224.537109375,12478250
2015-07-08,24800.0,25020.0,24640.0,24780.0,20208.228515625,11780950
2015-07-09,24600.0,25300.0,24520.0,25300.0,20632.2890625,14030500
2015-07-10,25140.0,25320.0,24960.0,25180.0,20534.42578125,9573400
2015-07-13,25000.0,25440.0,24900.0,25320.0,20648.599609375,7672050
2015-07-14,25300.0,25400.0,24420.0,24500.0,19979.890625,19989700
2015-07-15,24500.0,24760.0,24480.0,24700.0,20142.986328125,8370650
2015-07-16,24460.0,25740.0,24460.0,25640.0,20909.564453125,11173450
2015-07-17,26000.0,26220.0,25560.0,26100.0,21284.697265625,14861650
2015-07-20,25820.0,26080.0,25460.0,25500.0,20795.39453125,6446400
2015-07-21,25500.0,25540.0,24940.0,25260.0,20599.671875,9702750
2015-07-22,24880.0,25200.0,24700.0,25060.0,20436.5703125,13416150
2015-07-23,24880.0,25060.0,24680.0,24680.0,20126.677734375,10448250
2015-07-24,24540.0,24760.0,24480.0,24580.0,20045.126953125,9829200
2015-07-27,24580.0,24940.0,24560.0,24600.0,20061.435546875,12152000
2015-07-28,24480.0,25020.0,24380.0,24600.0,20061.435546875,13381350
2015-07-29,25000.0,25500.0,24620.0,25260.0,20599.671875,13734450
2015-07-30,25160.0,25200.0,24300.0,24300.0,19816.791015625,15419600
2015-07-31,24400.0,24440.0,23500.0,23700.0,19327.482421875,19579450
2015-08-03,23680.0,23680.0,23320.0,23500.0,19164.3828125,9844550
2015-08-04,23500.0,23740.0,23400.0,23640.0,19278.55078125,12844350
2015-08-05,23640.0,23640.0,23160.0,23180.0,18903.42578125,12802500
2015-08-06,23100.0,23120.0,22300.0,22300.0,18185.76953125,20199050
2015-08-07,22400.0,22740.0,22300.0,22720.0,18528.287109375,13787100
2015-08-10,22800.0,22840.0,22600.0,22820.0,18609.837890625,5722500
2015-08-11,23020.0,23580.0,22960.0,23140.0,18870.79296875,11664300
2015-08-12,23000.0,23280.0,22800.0,23080.0,18821.8671875,11154000
2015-08-13,23060.0,23060.0,22760.0,22800.0,18593.53125,7520550
2015-08-14,22800.0,22800.0,22800.0,22800.0,18593.53125,0
2015-08-17,22800.0,22820.0,22080.0,22080.0,18006.3671875,11360850
2015-08-18,22360.0,22820.0,22340.0,22620.0,18446.732421875,11583600
2015-08-19,23380.0,23520.0,22820.0,23080.0,18821.8671875,20070750
2015-08-20,23260.0,23420.0,22600.0,22780.0,18577.21484375,10805950
2015-08-21,21980.0,22560.0,21920.0,22020.0,17957.4296875,20442550
2015-08-24,21760.0,22300.0,20660.0,21580.0,17598.607421875,22429600
2015-08-25,21580.0,22140.0,21340.0,21580.0,17598.607421875,19625950
2015-08-26,21360.0,21480.0,21000.0,21340.0,17402.888671875,27947600
2015-08-27,21640.0,21720.0,21260.0,21340.0,17402.888671875,24769400
2015-08-28,21720.0,21720.0,21460.0,21620.0,17631.236328125,23111150
2015-08-31,21420.0,21780.0,21040.0,21780.0,17761.712890625,20415450
2015-09-01,21780.0,21960.0,21620.0,21700.0,17696.474609375,12018600
2015-09-02,21380.0,21900.0,21300.0,21800.0,17778.021484375,15634150
2015-09-03,22040.0,22500.0,21860.0,22440.0,18299.943359375,15200350
2015-09-04,22440.0,22880.0,22360.0,22580.0,18414.11328125,12570650
2015-09-07,22580.0,22580.0,22100.0,22240.0,18136.84375,9590250
2015-09-08,22260.0,22720.0,22120.0,22620.0,18446.732421875,9116500
2015-09-09,22920.0,22940.0,22720.0,22940.0,18707.703125,12968800
2015-09-10,22600.0,22780.0,22360.0,22680.0,18495.66796875,18128400
2015-09-11,22520.0,22660.0,22300.0,22300.0,18185.76953125,10208350
2015-09-14,22400.0,22480.0,22200.0,22480.0,18332.568359375,8353650
2015-09-15,22280.0,22560.0,22260.0,22460.0,18316.2578125,11647800
2015-09-16,22420.0,23140.0,22420.0,23040.0,18789.248046875,17188150
2015-09-17,23060.0,23140.0,22880.0,23140.0,18870.79296875,13698000
2015-09-18,22900.0,23840.0,22700.0,23800.0,19409.03515625,21813500
2015-09-21,23260.0,23460.0,23000.0,23000.0,18756.626953125,10267950
2015-09-22,22860.0,23000.0,22600.0,22900.0,18675.076171875,12533750
2015-09-23,22880.0,22880.0,22500.0,22620.0,18446.732421875,9882450
2015-09-24,22520.0,22700.0,22500.0,22520.0,18365.185546875,6636050
2015-09-25,22400.0,22500.0,22180.0,22240.0,18136.84375,10458000
2015-09-30,22000.0,22680.0,21800.0,22680.0,18495.66796875,22946800
2015-10-01,22800.0,22900.0,22420.0,22680.0,18495.66796875,12052050
2015-10-02,22240.0,22660.0,22240.0,22380.0,18251.017578125,13715100
2015-10-05,22380.0,22620.0,22300.0,22300.0,18185.76953125,12096750
2015-10-06,22600.0,23100.0,22540.0,23020.0,18772.939453125,19149350
2015-10-07,23960.0,25040.0,23720.0,25020.0,20403.947265625,39975100
2015-10-08,25000.0,25580.0,25000.0,25400.0,20713.841796875,28533850
2015-10-12,25200.0,25260.0,24940.0,25200.0,20550.744140625,18948700
2015-10-13,25200.0,25440.0,24960.0,25040.0,20420.259765625,9900000
2015-10-14,24960.0,25200.0,24740.0,25080.0,20452.8828125,8752550
2015-10-15,24880.0,25640.0,24860.0,25380.0,20697.53515625,12425150
2015-10-16,25300.0,25380.0,25180.0,25300.0,20632.2890625,7198400
2015-10-19,25140.0,25300.0,24980.0,25120.0,20485.501953125,5853500
2015-10-20,25200.0,25460.0,25120.0,25320.0,20648.599609375,7517350
2015-10-21,25300.0,25640.0,25180.0,25400.0,20713.841796875,6978350
2015-10-22,25600.0,25900.0,25380.0,25600.0,20876.94140625,11533650
2015-10-23,26000.0,26000.0,25560.0,25780.0,21023.73046875,13153550
2015-10-26,25960.0,25960.0,25440.0,25840.0,21072.658203125,7608250
2015-10-27,25640.0,25980.0,25620.0,25960.0,21170.5234375,6612050
2015-10-28,25880.0,26160.0,25820.0,26160.0,21333.626953125,13565150
2015-10-29,26600.0,27840.0,26480.0,26500.0,21610.900390625,31523550
2015-10-30,26900.0,27800.0,26820.0,27440.0,22377.470703125,25469250
2015-11-02,27700.0,27860.0,27480.0,27660.0,22556.87890625,19327300
2015-11-03,27620.0,27620.0,27000.0,27040.0,22051.275390625,15092000
2015-11-04,27040.0,27220.0,26520.0,26600.0,21692.451171875,14053500
2015-11-05,26600.0,27080.0,26600.0,26840.0,21888.171875,8652100
2015-11-06,26860.0,26960.0,26600.0,26760.0,21822.9296875,8216100
2015-11-09,26760.0,26880.0,26420.0,26880.0,21920.791015625,9283050
2015-11-10,26720.0,26820.0,26280.0,26420.0,21545.658203125,9877550
2015-11-11,26420.0,26900.0,26420.0,26660.0,21741.376953125,7022450
2015-11-12,26660.0,26680.0,26340.0,26340.0,21480.421875,7870850
2015-11-13,26340.0,26340.0,26000.0,26000.0,21203.14453125,8883850
2015-11-16,25820.0,25820.0,25260.0,25260.0,20599.671875,13785250
2015-11-17,25500.0,25800.0,25400.0,25400.0,20713.841796875,9309200
2015-11-18,25440.0,25800.0,25440.0,25620.0,20893.25390625,8386750
2015-11-19,25800.0,25800.0,25420.0,25780.0,21023.73046875,9642500
2015-11-20,25780.0,25920.0,25560.0,25700.0,20958.486328125,8436000
2015-11-23,25700.0,26040.0,25620.0,25640.0,20909.564453125,9941000
2015-11-24,25640.0,26100.0,25640.0,25980.0,21186.833984375,7978000
2015-11-25,26000.0,26200.0,25980.0,25980.0,21186.833984375,7131350
2015-11-26,25980.0,26800.0,25980.0,26700.0,21774.0,9290000
2015-11-27,26900.0,26980.0,26540.0,26540.0,21643.515625,8492700
2015-11-30,26500.0,26500.0,25680.0,25680.0,20942.17578125,26700300
2015-12-01,25880.0,26440.0,25760.0,26420.0,21545.658203125,12605650
2015-12-02,26420.0,26440.0,25880.0,26000.0,21203.14453125,11481400
2015-12-03,25900.0,25940.0,25720.0,25800.0,21040.041015625,8334750
2015-12-04,25500.0,25600.0,25340.0,25380.0,20697.53515625,9635550
2015-12-07,25380.0,25500.0,25240.0,25240.0,20583.361328125,9805350
2015-12-08,25240.0,25440.0,25240.0,25240.0,20583.361328125,6916100
2015-12-09,25240.0,25500.0,25240.0,25260.0,20599.671875,9090600
2015-12-10,25260.0,25860.0,25260.0,25660.0,20925.87109375,15193350
2015-12-11,25660.0,25900.0,25440.0,25680.0,20942.17578125,10336450
2015-12-14,25460.0,25460.0,25100.0,25220.0,20567.05078125,11140050
2015-12-15,25220.0,25600.0,25200.0,25540.0,20828.013671875,8774700
2015-12-16,25560.0,26200.0,25560.0,25980.0,21186.833984375,10398100
2015-12-17,26020.0,26160.0,25500.0,25800.0,21040.041015625,8733850
2015-12-18,25300.0,25760.0,25280.0,25560.0,20844.322265625,8418450
2015-12-21,25560.0,25700.0,25220.0,25600.0,20876.94140625,8023300
2015-12-22,25600.0,25840.0,25340.0,25840.0,21072.658203125,10309600
2015-12-23,25840.0,25980.0,25640.0,25900.0,21121.595703125,10357400
2015-12-24,25900.0,26000.0,25700.0,25700.0,20958.486328125,7807550
2015-12-28,25700.0,25780.0,25320.0,25320.0,20648.599609375,11361500
2015-12-29,25300.0,25320.0,24820.0,25080.0,20781.177734375,11647200
2015-12-30,25200.0,25440.0,25080.0,25200.0,20880.60546875,10197900
2016-01-04,25200.0,25200.0,24100.0,24100.0,19969.15234375,15346950
2016-01-05,24040.0,24360.0,23720.0,24160.0,20018.8671875,10800100
2016-01-06,24160.0,24160.0,23360.0,23500.0,19471.998046875,18337600
2016-01-07,23320.0,23660.0,23020.0,23260.0,19273.1328125,14119400
2016-01-08,23260.0,23720.0,23260.0,23420.0,19405.708984375,12888150
2016-01-11,23120.0,23320.0,22920.0,23040.0,19090.83984375,12063850
2016-01-12,22960.0,23320.0,22880.0,22920.0,18991.41015625,10314150
2016-01-13,23060.0,23180.0,22960.0,22960.0,19024.55078125,7165800
2016-01-14,22620.0,22840.0,22620.0,22760.0,18858.83203125,10451100
2016-01-15,22800.0,23040.0,22480.0,22640.0,18759.40234375,10473200
2016-01-18,21760.0,22660.0,21760.0,22520.0,18659.96875,16010700
2016-01-19,22560.0,23420.0,22560.0,23420.0,19405.708984375,10362100
2016-01-20,23200.0,23200.0,22640.0,22760.0,18858.83203125,8352600
2016-01-21,22660.0,23100.0,22500.0,22620.0,18742.8359375,9517600
2016-01-22,22900.0,23360.0,22900.0,23360.0,19355.98828125,7376400
2016-01-25,23440.0,23520.0,23120.0,23240.0,19256.55859375,7995650
2016-01-26,23100.0,23140.0,22720.0,22740.0,18842.263671875,7619950
2016-01-27,22520.0,23500.0,22520.0,23500.0,19471.998046875,13811850
2016-01-28,23280.0,23360.0,22780.0,22900.0,18974.8359375,15795600
2016-01-29,22800.0,23000.0,22320.0,23000.0,19057.693359375,21849150
2016-02-01,23040.0,23260.0,23020.0,23260.0,19273.1328125,12998950
2016-02-02,23220.0,23320.0,22940.0,23120.0,19157.126953125,8317400
2016-02-03,23000.0,23040.0,22740.0,22920.0,18991.41015625,8725350
2016-02-04,23000.0,23220.0,22960.0,23120.0,19157.126953125,12397950
2016-02-05,23120.0,23380.0,23120.0,23280.0,19289.705078125,9404700
2016-02-11,22360.0,22740.0,22360.0,22600.0,18726.2578125,15263100
2016-02-12,22600.0,23020.0,22440.0,22600.0,18726.2578125,12811600
2016-02-15,23080.0,23200.0,22880.0,23080.0,19123.984375,9157300
2016-02-16,23160.0,23580.0,23140.0,23360.0,19355.98828125,9020050
2016-02-17,23580.0,24020.0,23380.0,23700.0,19637.716796875,12303100
2016-02-18,24060.0,24060.0,23560.0,23740.0,19670.859375,11124050
2016-02-19,23740.0,23900.0,23480.0,23800.0,19720.576171875,8842600
2016-02-22,23800.0,23840.0,23320.0,23500.0,19471.998046875,8744950
2016-02-23,23580.0,23780.0,23460.0,23620.0,19571.427734375,7383700
2016-02-24,23560.0,23580.0,23220.0,23440.0,19422.283203125,7024200
2016-02-25,23440.0,23740.0,23440.0,23580.0,19538.283203125,6681750
2016-02-26,23600.0,23740.0,23440.0,23440.0,19422.283203125,8867200
2016-02-29,23580.0,23880.0,23520.0,23560.0,19521.712890625,14434000
2016-03-02,24000.0,24140.0,23920.0,23940.0,19836.576171875,11818600
2016-03-03,24260.0,24400.0,24040.0,24400.0,20217.734375,10949550
2016-03-04,24400.0,24560.0,24040.0,24300.0,20134.876953125,10074500
2016-03-07,24400.0,24620.0,24300.0,24460.0,20267.44921875,6568800
2016-03-08,24460.0,24480.0,23720.0,23840.0,19753.716796875,10810100
2016-03-09,23760.0,23980.0,23540.0,23880.0,19786.859375,9169000
2016-03-10,24160.0,24720.0,24020.0,24500.0,20300.587890625,14177000
2016-03-11,24500.0,25060.0,24320.0,24980.0,20698.3203125,13361250
2016-03-14,25340.0,25460.0,24980.0,25100.0,20797.751953125,10857700
2016-03-15,25100.0,25280.0,24920.0,25060.0,20764.60546875,8640400
2016-03-16,25120.0,25260.0,25060.0,25120.0,20814.322265625,7342800
2016-03-17,25300.0,25920.0,25140.0,25260.0,20930.32421875,12343450
2016-03-18,25560.0,25560.0,25260.0,25460.0,21096.04296875,11265700
2016-03-21,25480.0,25580.0,25160.0,25340.0,20996.609375,9058500
2016-03-22,25340.0,25580.0,25240.0,25380.0,21029.75390625,10143600
2016-03-23,25380.0,25580.0,25240.0,25580.0,21195.4765625,9870900
2016-03-24,25580.0,25800.0,25320.0,25640.0,21245.189453125,10939750
2016-03-25,25660.0,25800.0,25560.0,25760.0,21344.623046875,7172300
2016-03-28,25760.0,26000.0,25760.0,25880.0,21444.0546875,6060900
2016-03-29,25880.0,26000.0,25700.0,25800.0,21377.76171875,8622700
2016-03-30,26200.0,26420.0,26040.0,26160.0,21676.060546875,13380250
2016-03-31,26120.0,26280.0,25960.0,26240.0,21742.349609375,19130750
2016-04-01,25980.0,26180.0,25420.0,25580.0,21195.4765625,13557800
2016-04-04,25580.0,26100.0,25580.0,26100.0,21626.34375,9402300
2016-04-05,25980.0,25980.0,25200.0,25200.0,20880.60546875,11815950
2016-04-06,25380.0,25820.0,25360.0,25700.0,21294.90234375,9211700
2016-04-07,26000.0,26000.0,25160.0,25380.0,21029.75390625,12939750
2016-04-08,25380.0,25380.0,24800.0,24920.0,20648.59765625,12593400
2016-04-11,24920.0,25420.0,24920.0,25320.0,20980.044921875,6034650
2016-04-12,25400.0,25620.0,25320.0,25500.0,21129.185546875,6702700
2016-04-14,26000.0,26040.0,25780.0,26000.0,21543.48828125,16766350
2016-04-15,26180.0,26200.0,25800.0,26000.0,21543.48828125,6829950
2016-04-18,25900.0,26100.0,25840.0,25980.0,21526.91015625,6423700
2016-04-19,25880.0,25920.0,25660.0,25760.0,21344.623046875,7238300
2016-04-20,25640.0,26000.0,25640.0,25980.0,21526.91015625,8598600
2016-04-21,26000.0,26020.0,25760.0,25880.0,21444.0546875,7254450
2016-04-22,25880.0,25880.0,25540.0,25600.0,21212.046875,5741500
2016-04-25,25700.0,25700.0,25420.0,25620.0,21228.62109375,4597850
2016-04-26,25700.0,26100.0,25660.0,25920.0,21477.19921875,8345050
2016-04-27,25880.0,26000.0,25720.0,26000.0,21543.48828125,8297300
2016-04-28,26000.0,26000.0,25220.0,25300.0,20963.466796875,14653450
2016-04-29,25200.0,25340.0,24840.0,24900.0,20632.025390625,16253900
2016-05-02,24940.0,25240.0,24900.0,25000.0,20714.890625,7027600
2016-05-03,25340.0,25400.0,25120.0,25220.0,20897.181640625,7903300
2016-05-04,25440.0,25800.0,25240.0,25800.0,21377.76171875,14702750
2016-05-09,25800.0,26000.0,25700.0,25980.0,21526.91015625,13718100
2016-05-10,25980.0,26000.0,25760.0,25920.0,21477.19921875,8559550
2016-05-11,25920.0,25980.0,25740.0,25840.0,21410.91015625,8834400
2016-05-12,25840.0,25840.0,25500.0,25620.0,21228.62109375,7615100
2016-05-13,25620.0,25620.0,25020.0,25060.0,20764.60546875,12284900
2016-05-16,25060.0,25260.0,24940.0,24960.0,20681.744140625,11720150
2016-05-17,24980.0,25300.0,24980.0,25280.0,20946.8984375,9183550
2016-05-18,25280.0,25420.0,25100.0,25360.0,21013.185546875,9169600
2016-05-19,25360.0,25540.0,25320.0,25400.0,21046.330078125,10012450
2016-05-20,25400.0,25600.0,25380.0,25380.0,21029.75390625,7960550
2016-05-23,25380.0,25720.0,25380.0,25720.0,21311.48046875,8112550
2016-05-24,25720.0,25780.0,25360.0,25420.0,21062.896484375,10434600
2016-05-25,25660.0,25960.0,25480.0,25900.0,21460.623046875,11862750
2016-05-26,25980.0,26060.0,25900.0,25920.0,21477.19921875,12653650
2016-05-27,26000.0,26020.0,25460.0,25640.0,21245.189453125,13744550
2016-05-30,25940.0,25940.0,25480.0,25600.0,21212.046875,10315350
2016-05-31,25600.0,26000.0,25360.0,25840.0,21410.91015625,62527700
2016-06-01,25960.0,26820.0,25900.0,26660.0,22090.357421875,23504000
2016-06-02,27000.0,27440.0,26920.0,27300.0,22620.66015625,23806950
2016-06-03,27400.0,27580.0,27280.0,27540.0,22819.521484375,17066200
2016-06-07,27720.0,28040.0,27600.0,27960.0,23167.533203125,23142150
2016-06-08,28380.0,28380.0,27780.0,28120.0,23300.107421875,18808100
2016-06-09,28160.0,28600.0,28120.0,28600.0,23697.8359375,25768750
2016-06-10,28480.0,28500.0,28080.0,28120.0,23300.107421875,14484050
2016-06-13,27920.0,27920.0,27240.0,27420.0,22720.08984375,15248300
2016-06-14,27420.0,27720.0,27380.0,27600.0,22869.23828125,12273050
2016-06-15,27700.0,28320.0,27660.0,28260.0,23416.11328125,15334450
2016-06-16,28260.0,28340.0,27900.0,28180.0,23349.82421875,14621550
2016-06-17,28200.0,28700.0,28200.0,28520.0,23631.544921875,16419700
2016-06-20,28540.0,28960.0,28520.0,28620.0,23714.40625,13515800
2016-06-21,28640.0,28980.0,28520.0,28960.0,23996.12890625,10020550
2016-06-22,28920.0,29000.0,28620.0,28900.0,23946.408203125,8948250
2016-06-23,28880.0,28900.0,28540.0,28600.0,23697.8359375,11256300
2016-06-24,28900.0,28900.0,27200.0,28000.0,23200.67578125,20552600
2016-06-27,28000.0,28100.0,27700.0,27960.0,23167.533203125,11839000
